Unnamed: 0,Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission,Energy_balance,CO2_per_capita,GDP_per_capita,CO2_benchmark,Energy_Surplus_Class
22835,Kazakhstan,renewables_n_other,1996,0.11,0.08,130.67,15631.9,163.14,19.52,0.0,-0.03,0.0,8.359188582322046,Very Low,Deficit
22836,Kenya,all_energy_types,1996,0.14,0.04,85.89,28589.47,5.05,1.68,7.21,-0.1,0.25219075414829306,3.004252964465588,Very Low,Deficit
22837,Kenya,coal,1996,0.0,0.0,85.89,28589.47,5.05,1.68,0.31,0.0,0.0108431530909807,3.004252964465588,Very Low,Balanced
22838,Kenya,natural_gas,1996,0.0,0.0,85.89,28589.47,5.05,1.68,0.0,0.0,0.0,3.004252964465588,Very Low,Balanced
22839,Kenya,petroleum_n_other_liquids,1996,0.1,0.0,85.89,28589.47,5.05,1.68,6.9,-0.1,0.24134760105731234,3.004252964465588,Very Low,Deficit
22841,Kenya,renewables_n_other,1996,0.04,0.04,85.89,28589.47,5.05,1.68,0.0,0.0,0.0,3.004252964465588,Very Low,Balanced
22842,Kiribati,all_energy_types,1996,0.0,0.0,0.14,79.05,3.27,1.82,0.02,0.0,0.2530044275774826,1.7710309930423782,Very Low,Balanced
22843,Kiribati,coal,1996,0.0,0.0,0.14,79.05,3.27,1.82,0.0,0.0,0.0,1.7710309930423782,Very Low,Balanced
22844,Kiribati,natural_gas,1996,0.0,0.0,0.14,79.05,3.27,1.82,0.0,0.0,0.0,1.7710309930423782,Very Low,Balanced
22845,Kiribati,petroleum_n_other_liquids,1996,0.0,0.0,0.14,79.05,3.27,1.82,0.02,0.0,0.2530044275774826,1.7710309930423782,Very Low,Balanced
22847,Kiribati,renewables_n_other,1996,0.0,0.0,0.14,79.05,3.27,1.82,0.0,0.0,0.0,1.7710309930423782,Very Low,Balanced
22854,Kuwait,all_energy_types,1996,0.63,4.82,88.66,1626.86,384.51,7.06,38.71,4.19,23.794303136102677,54.49762118436743,Very High,Large Surplus
22855,Kuwait,coal,1996,0.0,0.0,88.66,1626.86,384.51,7.06,0.0,0.0,0.0,54.49762118436743,Very Low,Balanced
22856,Kuwait,natural_gas,1996,0.22,0.22,88.66,1626.86,384.51,7.06,11.71,0.0,7.197915001905511,54.49762118436743,Moderate High,Balanced
22857,Kuwait,petroleum_n_other_liquids,1996,0.4,4.6,88.66,1626.86,384.51,7.06,27.0,4.199999999999999,16.596388134197166,54.49762118436743,Very High,Large Surplus
22859,Kuwait,renewables_n_other,1996,0.0,0.0,88.66,1626.86,384.51,7.06,0.0,0.0,0.0,54.49762118436743,Very Low,Balanced
22860,Kyrgyzstan,all_energy_types,1996,0.23,0.14,10.71,4629.4,50.12,21.67,5.26,-0.09,1.1362163563312742,2.3134747483475184,Low,Deficit
22861,Kyrgyzstan,coal,1996,0.02,0.01,10.71,4629.4,50.12,21.67,1.83,-0.01,0.3952996068605003,2.3134747483475184,Very Low,Deficit
22862,Kyrgyzstan,natural_gas,1996,0.07,0.0,10.71,4629.4,50.12,21.67,1.73,-0.07,0.3736985354473582,2.3134747483475184,Very Low,Deficit
22863,Kyrgyzstan,petroleum_n_other_liquids,1996,0.03,0.0,10.71,4629.4,50.12,21.67,1.7,-0.03,0.3672182140234156,2.3134747483475184,Very Low,Deficit
22865,Kyrgyzstan,renewables_n_other,1996,0.12,0.13,10.71,4629.4,50.12,21.67,0.0,0.010000000000000009,0.0,2.3134747483475184,Very Low,Small Surplus
22866,Laos,all_energy_types,1996,0.02,0.01,11.38,4951.19,3.08,1.34,0.35,-0.01,0.07069007652705714,2.298437345365458,Very Low,Deficit
22867,Laos,coal,1996,0.0,0.0,11.38,4951.19,3.08,1.34,0.05,0.0,0.010098582361008163,2.298437345365458,Very Low,Balanced
22868,Laos,natural_gas,1996,0.0,0.0,11.38,4951.19,3.08,1.34,0.0,0.0,0.0,2.298437345365458,Very Low,Balanced
22869,Laos,petroleum_n_other_liquids,1996,0.0,0.0,11.38,4951.19,3.08,1.34,0.3,0.0,0.060591494166048976,2.298437345365458,Very Low,Balanced
22871,Laos,renewables_n_other,1996,0.01,0.01,11.38,4951.19,3.08,1.34,0.0,0.0,0.0,2.298437345365458,Very Low,Balanced
22872,Latvia,all_energy_types,1996,0.16,0.02,22.93,2444.91,64.97,6.93,8.72,-0.14,3.566593453337751,9.378668335439752,Moderate,Deficit
22873,Latvia,coal,1996,0.01,0.0,22.93,2444.91,64.97,6.93,0.57,-0.01,0.2331374161012062,9.378668335439752,Very Low,Deficit
22874,Latvia,natural_gas,1996,0.04,0.0,22.93,2444.91,64.97,6.93,2.06,-0.04,0.8425668020499733,9.378668335439752,Very Low,Deficit
22875,Latvia,petroleum_n_other_liquids,1996,0.09,0.0,22.93,2444.91,64.97,6.93,6.09,-0.09,2.4908892351865712,9.378668335439752,Moderate,Deficit
22877,Latvia,renewables_n_other,1996,0.03,0.02,22.93,2444.91,64.97,6.93,0.0,-0.009999999999999998,0.0,9.378668335439752,Very Low,Deficit
22878,Lebanon,all_energy_types,1996,0.19,0.01,48.43,3610.66,53.49,3.99,12.43,-0.18,3.4425839043277406,13.41306021613777,Moderate,Deficit
22879,Lebanon,coal,1996,0.01,0.0,48.43,3610.66,53.49,3.99,0.43,-0.01,0.11909180039106425,13.41306021613777,Very Low,Deficit
22880,Lebanon,natural_gas,1996,0.0,0.0,48.43,3610.66,53.49,3.99,0.0,0.0,0.0,13.41306021613777,Very Low,Balanced
22881,Lebanon,petroleum_n_other_liquids,1996,0.18,0.0,48.43,3610.66,53.49,3.99,12.0,-0.18,3.3234921039366765,13.41306021613777,Moderate,Deficit
22883,Lebanon,renewables_n_other,1996,0.01,0.01,48.43,3610.66,53.49,3.99,0.0,0.0,0.0,13.41306021613777,Very Low,Balanced
22884,Lesotho,all_energy_types,1996,0.0,0.0,3.5,1934.29,1.93,1.07,0.2,0.0,0.10339711211865853,1.8094494620765242,Very Low,Balanced
22885,Lesotho,coal,1996,0.0,0.0,3.5,1934.29,1.93,1.07,0.0,0.0,0.0,1.8094494620765242,Very Low,Balanced
22886,Lesotho,natural_gas,1996,0.0,0.0,3.5,1934.29,1.93,1.07,0.0,0.0,0.0,1.8094494620765242,Very Low,Balanced
22887,Lesotho,petroleum_n_other_liquids,1996,0.0,0.0,3.5,1934.29,1.93,1.07,0.2,0.0,0.10339711211865853,1.8094494620765242,Very Low,Balanced
22889,Lesotho,renewables_n_other,1996,0.0,0.0,3.5,1934.29,1.93,1.07,0.0,0.0,0.0,1.8094494620765242,Very Low,Balanced
22890,Liberia,all_energy_types,1996,0.01,0.0,0.91,2205.42,2.52,6.07,0.4,-0.01,0.1813713487680351,0.41261981844727985,Very Low,Deficit
22891,Liberia,coal,1996,0.0,0.0,0.91,2205.42,2.52,6.07,0.0,0.0,0.0,0.41261981844727985,Very Low,Balanced
22892,Liberia,natural_gas,1996,0.0,0.0,0.91,2205.42,2.52,6.07,0.0,0.0,0.0,0.41261981844727985,Very Low,Balanced
22893,Liberia,petroleum_n_other_liquids,1996,0.01,0.0,0.91,2205.42,2.52,6.07,0.4,-0.01,0.1813713487680351,0.41261981844727985,Very Low,Deficit
22895,Liberia,renewables_n_other,1996,0.0,0.0,0.91,2205.42,2.52,6.07,0.0,0.0,0.0,0.41261981844727985,Very Low,Balanced
22896,Libya,all_energy_types,1996,0.58,3.28,116.95,5036.17,116.16,5.0,36.51,2.6999999999999997,7.249556706783131,23.222011965441993,Moderate High,Large Surplus
22897,Libya,coal,1996,0.0,0.0,116.95,5036.17,116.16,5.0,0.0,0.0,0.0,23.222011965441993,Very Low,Balanced
22898,Libya,natural_gas,1996,0.19,0.24,116.95,5036.17,116.16,5.0,9.51,0.04999999999999999,1.8883397502467152,23.222011965441993,Low,Small Surplus
22899,Libya,petroleum_n_other_liquids,1996,0.39,3.04,116.95,5036.17,116.16,5.0,27.0,2.65,5.361216956536415,23.222011965441993,Moderate High,Large Surplus
22901,Libya,renewables_n_other,1996,0.0,0.0,116.95,5036.17,116.16,5.0,0.0,0.0,0.0,23.222011965441993,Very Low,Balanced
22902,Lithuania,all_energy_types,1996,0.37,0.14,38.03,3588.01,102.65,9.69,15.88,-0.22999999999999998,4.425851655931839,10.599190080295205,Moderate,Deficit
22903,Lithuania,coal,1996,0.01,0.0,38.03,3588.01,102.65,9.69,0.9,-0.01,0.25083542130596065,10.599190080295205,Very Low,Deficit
22904,Lithuania,natural_gas,1996,0.09,0.0,38.03,3588.01,102.65,9.69,5.25,-0.09,1.4632066242847706,10.599190080295205,Low,Deficit
22905,Lithuania,petroleum_n_other_liquids,1996,0.14,0.01,38.03,3588.01,102.65,9.69,9.73,-0.13,2.711809610341108,10.599190080295205,Moderate,Deficit
22906,Lithuania,nuclear,1996,0.14,0.14,38.03,3588.01,102.65,9.69,0.0,0.0,0.0,10.599190080295205,Very Low,Balanced
22907,Lithuania,renewables_n_other,1996,-0.01,0.0,38.03,3588.01,102.65,9.69,0.0,0.01,0.0,10.599190080295205,Very Low,Small Surplus
22908,Luxembourg,all_energy_types,1996,0.14,0.0,30.53,414.88,345.51,4.7,8.96,-0.14,21.596606247589666,73.58754338603934,Very High,Deficit
22909,Luxembourg,coal,1996,0.01,0.0,30.53,414.88,345.51,4.7,2.2,-0.01,5.3027381411492485,73.58754338603934,Moderate High,Deficit
22910,Luxembourg,natural_gas,1996,0.03,0.0,30.53,414.88,345.51,4.7,1.3,-0.03,3.133436174315465,73.58754338603934,Moderate,Deficit
22911,Luxembourg,petroleum_n_other_liquids,1996,0.08,0.0,30.53,414.88,345.51,4.7,5.46,-0.08,13.160431932124952,73.58754338603934,High,Deficit
22913,Luxembourg,renewables_n_other,1996,0.03,0.0,30.53,414.88,345.51,4.7,0.0,-0.03,0.0,73.58754338603934,Very Low,Deficit
22914,Macau,all_energy_types,1996,0.02,0.0,21.64,393.38,52.97,0.96,1.3,-0.02,3.304692663582287,55.01042249224668,Moderate,Deficit
22915,Macau,coal,1996,0.0,0.0,21.64,393.38,52.97,0.96,0.0,0.0,0.0,55.01042249224668,Very Low,Balanced
22916,Macau,natural_gas,1996,0.0,0.0,21.64,393.38,52.97,0.96,0.0,0.0,0.0,55.01042249224668,Very Low,Balanced
22917,Macau,petroleum_n_other_liquids,1996,0.02,0.0,21.64,393.38,52.97,0.96,1.3,-0.02,3.304692663582287,55.01042249224668,Moderate,Deficit
22919,Macau,renewables_n_other,1996,0.0,0.0,21.64,393.38,52.97,0.96,0.0,0.0,0.0,55.01042249224668,Very Low,Balanced
22920,Madagascar,all_energy_types,1996,0.02,0.0,21.6,13902.7,1.6,1.03,1.32,-0.02,0.09494558610917303,1.5536550454228315,Very Low,Deficit
22921,Madagascar,coal,1996,0.0,0.0,21.6,13902.7,1.6,1.03,0.02,0.0,0.0014385694865026216,1.5536550454228315,Very Low,Balanced
22922,Madagascar,natural_gas,1996,0.0,0.0,21.6,13902.7,1.6,1.03,0.0,0.0,0.0,1.5536550454228315,Very Low,Balanced
22923,Madagascar,petroleum_n_other_liquids,1996,0.02,0.0,21.6,13902.7,1.6,1.03,1.3,-0.02,0.09350701662267041,1.5536550454228315,Very Low,Deficit
22925,Madagascar,renewables_n_other,1996,0.0,0.0,21.6,13902.7,1.6,1.03,0.0,0.0,0.0,1.5536550454228315,Very Low,Balanced
22926,Malawi,all_energy_types,1996,0.02,0.01,11.01,10022.8,2.04,1.85,0.85,-0.01,0.08480664085884185,1.0984954304186456,Very Low,Deficit
22927,Malawi,coal,1996,0.0,0.0,11.01,10022.8,2.04,1.85,0.15,0.0,0.014965877798619149,1.0984954304186456,Very Low,Balanced
22928,Malawi,natural_gas,1996,0.0,0.0,11.01,10022.8,2.04,1.85,0.0,0.0,0.0,1.0984954304186456,Very Low,Balanced
22929,Malawi,petroleum_n_other_liquids,1996,0.01,0.0,11.01,10022.8,2.04,1.85,0.7,-0.01,0.0698407630602227,1.0984954304186456,Very Low,Deficit
22931,Malawi,renewables_n_other,1996,0.01,0.01,11.01,10022.8,2.04,1.85,0.0,0.0,0.0,1.0984954304186456,Very Low,Balanced
22932,Malaysia,all_energy_types,1996,1.54,2.77,323.23,21084.65,73.2,4.78,88.69,1.23,4.206377625428925,15.33010981922868,Moderate,Moderate Surplus
22933,Malaysia,coal,1996,0.06,0.01,323.23,21084.65,73.2,4.78,5.6,-0.049999999999999996,0.26559606158982957,15.33010981922868,Very Low,Deficit
22934,Malaysia,natural_gas,1996,0.53,1.23,323.23,21084.65,73.2,4.78,27.09,0.7,1.2848209479408004,15.33010981922868,Low,Moderate Surplus
22935,Malaysia,petroleum_n_other_liquids,1996,0.91,1.48,323.23,21084.65,73.2,4.78,56.0,0.57,2.6559606158982954,15.33010981922868,Moderate,Moderate Surplus
22937,Malaysia,renewables_n_other,1996,0.05,0.05,323.23,21084.65,73.2,4.78,0.0,0.0,0.0,15.33010981922868,Very Low,Balanced
22938,Maldives,all_energy_types,1996,0.0,0.0,2.82,259.18,18.75,1.72,0.3,0.0,1.1574967204259587,10.880469172004013,Low,Balanced
22939,Maldives,coal,1996,0.0,0.0,2.82,259.18,18.75,1.72,0.0,0.0,0.0,10.880469172004013,Very Low,Balanced
22940,Maldives,natural_gas,1996,0.0,0.0,2.82,259.18,18.75,1.72,0.0,0.0,0.0,10.880469172004013,Very Low,Balanced
22941,Maldives,petroleum_n_other_liquids,1996,0.0,0.0,2.82,259.18,18.75,1.72,0.3,0.0,1.1574967204259587,10.880469172004013,Low,Balanced
22943,Maldives,renewables_n_other,1996,0.0,0.0,2.82,259.18,18.75,1.72,0.0,0.0,0.0,10.880469172004013,Very Low,Balanced
22944,Mali,all_energy_types,1996,0.01,0.0,14.6,9837.58,0.98,0.66,0.5,-0.01,0.05082550789930044,1.4841048306595728,Very Low,Deficit
22945,Mali,coal,1996,0.0,0.0,14.6,9837.58,0.98,0.66,0.0,0.0,0.0,1.4841048306595728,Very Low,Balanced
22946,Mali,natural_gas,1996,0.0,0.0,14.6,9837.58,0.98,0.66,0.0,0.0,0.0,1.4841048306595728,Very Low,Balanced
22947,Mali,petroleum_n_other_liquids,1996,0.01,0.0,14.6,9837.58,0.98,0.66,0.5,-0.01,0.05082550789930044,1.4841048306595728,Very Low,Deficit
22949,Mali,renewables_n_other,1996,0.0,0.0,14.6,9837.58,0.98,0.66,0.0,0.0,0.0,1.4841048306595728,Very Low,Balanced
22950,Malta,all_energy_types,1996,0.03,0.0,8.4,381.4,91.33,4.15,2.47,-0.03,6.476140534871527,22.024121657052962,Moderate High,Deficit
22951,Malta,coal,1996,0.0,0.0,8.4,381.4,91.33,4.15,0.07,0.0,0.18353434714210803,22.024121657052962,Very Low,Balanced
22952,Malta,natural_gas,1996,0.0,0.0,8.4,381.4,91.33,4.15,0.0,0.0,0.0,22.024121657052962,Very Low,Balanced
22953,Malta,petroleum_n_other_liquids,1996,0.03,0.0,8.4,381.4,91.33,4.15,2.4,-0.03,6.292606187729418,22.024121657052962,Moderate High,Deficit
22955,Malta,renewables_n_other,1996,0.0,0.0,8.4,381.4,91.33,4.15,0.0,0.0,0.0,22.024121657052962,Very Low,Balanced
22956,Martinique,all_energy_types,1996,0.03,0.0,5.18,371.91,73.84,5.3,2.0,-0.03,5.377645129197924,13.928100884622623,Moderate High,Deficit
22957,Martinique,coal,1996,0.0,0.0,5.18,371.91,73.84,5.3,0.0,0.0,0.0,13.928100884622623,Very Low,Balanced
22958,Martinique,natural_gas,1996,0.0,0.0,5.18,371.91,73.84,5.3,0.0,0.0,0.0,13.928100884622623,Very Low,Balanced
22959,Martinique,petroleum_n_other_liquids,1996,0.03,0.0,5.18,371.91,73.84,5.3,2.0,-0.03,5.377645129197924,13.928100884622623,Moderate High,Deficit
22961,Martinique,renewables_n_other,1996,0.0,0.0,5.18,371.91,73.84,5.3,0.0,0.0,0.0,13.928100884622623,Very Low,Balanced
22962,Mauritania,all_energy_types,1996,0.05,0.0,9.56,2376.95,20.31,5.05,3.11,-0.05,1.308399419424052,4.021960916300301,Low,Deficit
22963,Mauritania,coal,1996,0.0,0.0,9.56,2376.95,20.31,5.05,0.01,0.0,0.004207072088180231,4.021960916300301,Very Low,Balanced
22964,Mauritania,natural_gas,1996,0.0,0.0,9.56,2376.95,20.31,5.05,0.0,0.0,0.0,4.021960916300301,Very Low,Balanced
22965,Mauritania,petroleum_n_other_liquids,1996,0.05,0.0,9.56,2376.95,20.31,5.05,3.1,-0.05,1.3041923473358716,4.021960916300301,Low,Deficit
22967,Mauritania,renewables_n_other,1996,0.0,0.0,9.56,2376.95,20.31,5.05,0.0,0.0,0.0,4.021960916300301,Very Low,Balanced
22968,Mauritius,all_energy_types,1996,0.04,0.0,10.93,1141.95,30.96,3.23,2.45,-0.04,2.145452953281667,9.571347256885153,Moderate,Deficit
22969,Mauritius,coal,1996,0.0,0.0,10.93,1141.95,30.96,3.23,0.15,0.0,0.13135426244581636,9.571347256885153,Very Low,Balanced
22970,Mauritius,natural_gas,1996,0.0,0.0,10.93,1141.95,30.96,3.23,0.0,0.0,0.0,9.571347256885153,Very Low,Balanced
22971,Mauritius,petroleum_n_other_liquids,1996,0.03,0.0,10.93,1141.95,30.96,3.23,2.3,-0.03,2.014098690835851,9.571347256885153,Moderate,Deficit
22973,Mauritius,renewables_n_other,1996,0.0,0.0,10.93,1141.95,30.96,3.23,0.0,0.0,0.0,9.571347256885153,Very Low,Balanced
22974,Mexico,all_energy_types,1996,5.71,8.81,1373.49,93326.07,61.2,4.16,320.84,3.1000000000000005,3.4378389661109696,14.717109592207192,Moderate,Large Surplus
22975,Mexico,coal,1996,0.24,0.22,1373.49,93326.07,61.2,4.16,23.44,-0.01999999999999999,0.25116240295985887,14.717109592207192,Very Low,Deficit
22976,Mexico,natural_gas,1996,1.3,1.2,1373.49,93326.07,61.2,4.16,65.37,-0.10000000000000009,0.7004473669575929,14.717109592207192,Very Low,Deficit
22977,Mexico,petroleum_n_other_liquids,1996,3.68,6.92,1373.49,93326.07,61.2,4.16,232.03,3.2399999999999998,2.4862291961935177,14.717109592207192,Moderate,Large Surplus
22978,Mexico,nuclear,1996,0.08,0.08,1373.49,93326.07,61.2,4.16,0.0,0.0,0.0,14.717109592207192,Very Low,Balanced
22979,Mexico,renewables_n_other,1996,0.41,0.4,1373.49,93326.07,61.2,4.16,0.0,-0.009999999999999953,0.0,14.717109592207192,Very Low,Deficit
22986,Moldova,all_energy_types,1996,0.13,0.0,14.13,4331.9,29.89,9.16,6.63,-0.13,1.530506244373139,3.2618481497726175,Low,Deficit
22987,Moldova,coal,1996,0.0,0.0,14.13,4331.9,29.89,9.16,0.44,0.0,0.10157205845010274,3.2618481497726175,Very Low,Balanced
22988,Moldova,natural_gas,1996,0.08,0.0,14.13,4331.9,29.89,9.16,2.79,-0.08,0.644059188808606,3.2618481497726175,Very Low,Deficit
22989,Moldova,petroleum_n_other_liquids,1996,0.04,0.0,14.13,4331.9,29.89,9.16,3.4,-0.04,0.7848749971144302,3.2618481497726175,Very Low,Deficit
22991,Moldova,renewables_n_other,1996,0.01,0.0,14.13,4331.9,29.89,9.16,0.0,-0.01,0.0,3.2618481497726175,Very Low,Deficit
22992,Mongolia,all_energy_types,1996,0.15,0.13,8.58,2316.57,65.47,17.68,13.21,-0.01999999999999999,5.7023962150938665,3.703751667335759,Moderate High,Deficit
22993,Mongolia,coal,1996,0.13,0.13,8.58,2316.57,65.47,17.68,11.51,0.0,4.968552644642726,3.703751667335759,Moderate,Balanced
22994,Mongolia,natural_gas,1996,0.0,0.0,8.58,2316.57,65.47,17.68,0.0,0.0,0.0,3.703751667335759,Very Low,Balanced
22995,Mongolia,petroleum_n_other_liquids,1996,0.02,0.0,8.58,2316.57,65.47,17.68,1.7,-0.02,0.7338435704511411,3.703751667335759,Very Low,Deficit
22997,Mongolia,renewables_n_other,1996,0.0,0.0,8.58,2316.57,65.47,17.68,0.0,0.0,0.0,3.703751667335759,Very Low,Balanced
23010,Morocco,all_energy_types,1996,0.38,0.03,116.65,27383.5,13.78,3.23,26.16,-0.35,0.9553198093742582,4.25986451695364,Very Low,Deficit
23011,Morocco,coal,1996,0.07,0.01,116.65,27383.5,13.78,3.23,7.12,-0.060000000000000005,0.2600105903189877,4.25986451695364,Very Low,Deficit
23012,Morocco,natural_gas,1996,0.0,0.0,116.65,27383.5,13.78,3.23,0.04,0.0,0.001460733653477459,4.25986451695364,Very Low,Balanced
23013,Morocco,petroleum_n_other_liquids,1996,0.28,0.0,116.65,27383.5,13.78,3.23,19.0,-0.28,0.693848485401793,4.25986451695364,Very Low,Deficit
23015,Morocco,renewables_n_other,1996,0.02,0.02,116.65,27383.5,13.78,3.23,0.0,0.0,0.0,4.25986451695364,Very Low,Balanced
23016,Mozambique,all_energy_types,1996,0.02,0.01,7.91,15960.45,1.36,2.74,1.1,-0.01,0.06892036252110685,0.4956000614017775,Very Low,Deficit
23017,Mozambique,coal,1996,0.0,0.0,7.91,15960.45,1.36,2.74,0.0,0.0,0.0,0.4956000614017775,Very Low,Balanced
23018,Mozambique,natural_gas,1996,0.0,0.0,7.91,15960.45,1.36,2.74,0.0,0.0,0.0,0.4956000614017775,Very Low,Balanced
23019,Mozambique,petroleum_n_other_liquids,1996,0.01,0.0,7.91,15960.45,1.36,2.74,1.1,-0.01,0.06892036252110685,0.4956000614017775,Very Low,Deficit
23021,Mozambique,renewables_n_other,1996,0.01,0.0,7.91,15960.45,1.36,2.74,0.0,-0.01,0.0,0.4956000614017775,Very Low,Deficit
23022,Namibia,all_energy_types,1996,0.03,0.01,10.52,1663.38,18.85,2.98,1.34,-0.019999999999999997,0.8055886207601389,6.324471858504971,Very Low,Deficit
23023,Namibia,coal,1996,0.0,0.0,10.52,1663.38,18.85,2.98,0.04,0.0,0.02404742151522803,6.324471858504971,Very Low,Balanced
23024,Namibia,natural_gas,1996,0.0,0.0,10.52,1663.38,18.85,2.98,0.0,0.0,0.0,6.324471858504971,Very Low,Balanced
23025,Namibia,petroleum_n_other_liquids,1996,0.02,0.0,10.52,1663.38,18.85,2.98,1.3,-0.02,0.781541199244911,6.324471858504971,Very Low,Deficit
23027,Namibia,renewables_n_other,1996,0.01,0.01,10.52,1663.38,18.85,2.98,0.0,0.0,0.0,6.324471858504971,Very Low,Balanced
23034,Nepal,all_energy_types,1996,0.03,0.01,38.3,22090.3,1.48,0.85,1.3,-0.019999999999999997,0.058849359221015564,1.733792660126843,Very Low,Deficit
23035,Nepal,coal,1996,0.0,0.0,38.3,22090.3,1.48,0.85,0.2,0.0,0.009053747572463933,1.733792660126843,Very Low,Balanced
23036,Nepal,natural_gas,1996,0.0,0.0,38.3,22090.3,1.48,0.85,0.0,0.0,0.0,1.733792660126843,Very Low,Balanced
23037,Nepal,petroleum_n_other_liquids,1996,0.02,0.0,38.3,22090.3,1.48,0.85,1.1,-0.02,0.049795611648551626,1.733792660126843,Very Low,Deficit
23039,Nepal,renewables_n_other,1996,0.01,0.01,38.3,22090.3,1.48,0.85,0.0,0.0,0.0,1.733792660126843,Very Low,Balanced
23040,Netherlands,all_energy_types,1996,3.94,3.27,599.85,15539.65,253.51,6.57,221.99,-0.6699999999999999,14.285392528145744,38.60125549803245,High,Deficit
23041,Netherlands,coal,1996,0.36,0.0,599.85,15539.65,253.51,6.57,33.44,-0.36,2.151914618411612,38.60125549803245,Moderate,Deficit
23042,Netherlands,natural_gas,1996,1.71,3.03,599.85,15539.65,253.51,6.57,82.03,1.3199999999999998,5.278754669506713,38.60125549803245,Moderate High,Moderate Surplus
23043,Netherlands,petroleum_n_other_liquids,1996,1.77,0.17,599.85,15539.65,253.51,6.57,106.52,-1.6,6.854723240227418,38.60125549803245,Moderate High,Deficit
23044,Netherlands,nuclear,1996,0.04,0.04,599.85,15539.65,253.51,6.57,0.0,0.0,0.0,38.60125549803245,Very Low,Balanced
23045,Netherlands,renewables_n_other,1996,0.05,0.03,599.85,15539.65,253.51,6.57,0.0,-0.020000000000000004,0.0,38.60125549803245,Very Low,Deficit
23058,New Zealand,all_energy_types,1996,0.79,0.66,100.21,3712.32,211.68,7.84,30.6,-0.13,8.242823894491854,26.993901387811395,Moderate High,Deficit
23059,New Zealand,coal,1996,0.04,0.09,100.21,3712.32,211.68,7.84,4.34,0.049999999999999996,1.1690802517024395,26.993901387811395,Low,Small Surplus
23060,New Zealand,natural_gas,1996,0.19,0.2,100.21,3712.32,211.68,7.84,9.13,0.010000000000000009,2.4593785018532883,26.993901387811395,Moderate,Small Surplus
23061,New Zealand,petroleum_n_other_liquids,1996,0.25,0.08,100.21,3712.32,211.68,7.84,17.13,-0.16999999999999998,4.614365140936126,26.993901387811395,Moderate,Deficit
23063,New Zealand,renewables_n_other,1996,0.29,0.29,100.21,3712.32,211.68,7.84,0.0,0.0,0.0,26.993901387811395,Very Low,Balanced
23064,Nicaragua,all_energy_types,1996,0.05,0.01,15.75,4741.57,9.92,2.99,2.8,-0.04,0.590521704836162,3.321684589703411,Very Low,Deficit
23065,Nicaragua,coal,1996,0.0,0.0,15.75,4741.57,9.92,2.99,0.0,0.0,0.0,3.321684589703411,Very Low,Balanced
23066,Nicaragua,natural_gas,1996,0.0,0.0,15.75,4741.57,9.92,2.99,0.0,0.0,0.0,3.321684589703411,Very Low,Balanced
23067,Nicaragua,petroleum_n_other_liquids,1996,0.04,0.0,15.75,4741.57,9.92,2.99,2.8,-0.04,0.590521704836162,3.321684589703411,Very Low,Deficit
23069,Nicaragua,renewables_n_other,1996,0.01,0.01,15.75,4741.57,9.92,2.99,0.0,0.0,0.0,3.321684589703411,Very Low,Balanced
23070,Niger,all_energy_types,1996,0.01,0.0,9.72,9826.6,1.41,1.43,1.02,-0.01,0.10379989009423402,0.9891518938391712,Very Low,Deficit
23071,Niger,coal,1996,0.0,0.0,9.72,9826.6,1.41,1.43,0.32,0.0,0.03256467140211263,0.9891518938391712,Very Low,Balanced
23072,Niger,natural_gas,1996,0.0,0.0,9.72,9826.6,1.41,1.43,0.0,0.0,0.0,0.9891518938391712,Very Low,Balanced
23073,Niger,petroleum_n_other_liquids,1996,0.01,0.0,9.72,9826.6,1.41,1.43,0.7,-0.01,0.07123521869212138,0.9891518938391712,Very Low,Deficit
23075,Niger,renewables_n_other,1996,0.0,0.0,9.72,9826.6,1.41,1.43,0.0,0.0,0.0,0.9891518938391712,Very Low,Balanced
23076,Nigeria,all_energy_types,1996,0.85,4.56,321.48,110668.8,7.66,2.64,52.23,3.7099999999999995,0.47194873351839,2.904883761276891,Very Low,Large Surplus
23077,Nigeria,coal,1996,0.0,0.0,321.48,110668.8,7.66,2.64,0.05,0.0,0.00045179851954661114,2.904883761276891,Very Low,Balanced
23078,Nigeria,natural_gas,1996,0.2,0.2,321.48,110668.8,7.66,2.64,10.18,0.0,0.09198617857969003,2.904883761276891,Very Low,Balanced
23079,Nigeria,petroleum_n_other_liquids,1996,0.59,4.31,321.48,110668.8,7.66,2.64,42.0,3.7199999999999998,0.3795107564191534,2.904883761276891,Very Low,Large Surplus
23081,Nigeria,renewables_n_other,1996,0.06,0.06,321.48,110668.8,7.66,2.64,0.0,0.0,0.0,2.904883761276891,Very Low,Balanced
23088,North Korea,all_energy_types,1996,1.01,0.68,39.04,22113.4,45.48,25.76,86.23,-0.32999999999999996,3.8994455850298912,1.7654453860555137,Moderate,Deficit
23089,North Korea,coal,1996,0.78,0.55,39.04,22113.4,45.48,25.76,76.63,-0.22999999999999998,3.4653196704260765,1.7654453860555137,Moderate,Deficit
23090,North Korea,natural_gas,1996,0.0,0.0,39.04,22113.4,45.48,25.76,0.0,0.0,0.0,1.7654453860555137,Very Low,Balanced
